id,x,y
19,366.1224,211.52185
19,374.44437,219.51353
19,382.952,227.69281
19,391.5513,236.06972
19,-400.0,244.66489
19,-391.08795,252.65294
19,-381.63974,259.70758
19,-371.69086,265.9163
19,-361.27386,271.36197
19,-350.4188,276.12347
19,-339.1528,280.2798
19,-327.50143,283.9059
19,-315.489,287.07266
19,-303.13876,289.8467
19,-290.47275,292.2926
19,-277.5124,294.47116
20,81.14442,-141.0142
20,91.207214,-150.53984
20,101.15295,-158.84187
20,111.1858,-166.21455
20,121.416534,-172.8699
20,131.90117,-178.90128
20,142.66751,-184.35986
20,153.7308,-189.31033
20,165.1017,-193.99382
20,176.71823,-198.75558
20,188.54211,-203.70718
20,200.55994,-208.84645
20,212.74976,-214.1813
20,225.11967,-219.68529
20,237.68575,-225.29802
20,250.4599,-230.94415
20,263.46127,-236.50937
20,276.71426,-241.74861
20,290.2045,-246.5931
20,303.90497,-251.01497
20,317.79663,-255.06876
20,331.8654,-258.69702
20,346.09085,-261.85913
20,360.4585,-264.62494
20,374.89655,-266.75757
21,295.89462,60.654636
21,304.6956,57.300297
21,311.77505,55.342247
21,317.36554,54.50291
21,322.33408,54.916683
21,327.27313,56.517384
21,332.40906,59.1367
21,337.86575,62.50614
21,343.4388,66.37014
21,349.2109,70.47436
21,355.37595,74.918304
21,361.91602,79.813126
21,368.755,85.21196
21,375.83755,91.13582
21,383.1527,97.57676
21,390.7114,104.47793
21,398.49103,111.812965
21,-393.83972,119.0649
21,-385.24396,125.84501
21,-376.0696,132.27142
21,-366.375,138.39803
21,-356.19223,144.22813
21,-345.5498,149.75714
21,-334.4762,154.98547
21,-323.00122,159.9267
22,149.32004,-131.5511
22,144.88977,-118.90389
22,141.50137,-106.217995
22,139.07533,-93.552086
22,137.53722,-80.93159
22,136.9369,-68.342186
22,137.10033,-55.715935
22,137.94302,-43.04857
22,139.40092,-30.355028
22,141.38693,-17.638344
22,143.90353,-4.942392
22,146.93161,7.7088585
22,150.43164,20.317188
22,154.42624,32.8385
22,158.86671,45.290802
22,163.75674,57.646713
22,169.0741,69.90023
22,174.77798,82.05679
22,180.85509,94.098236
22,187.31512,105.98039
22,194.17154,117.65065
22,201.394,129.10226
22,208.96814,140.31215
22,216.86504,151.27982
22,225.06618,162.00073
23,165.47914,-137.55228
23,177.02875,-130.36678
23,188.90895,-124.000885
23,201.1131,-118.23495
23,213.60507,-112.89081
23,226.34511,-107.73286
23,239.28746,-102.65199
23,252.29742,-97.374664
23,265.26465,-91.71946
23,278.11398,-85.612595
23,290.6646,-78.93616
23,302.68845,-71.599144
23,314.22043,-63.644222
23,325.3726,-55.143574
23,336.2582,-46.174973
23,346.98035,-36.823334
23,357.25665,-27.020199
23,366.87167,-16.742046
23,375.47134,-6.0565505
23,382.96133,4.992758
23,389.9454,16.384308
23,396.7227,28.067871
23,-396.55716,39.91019
23,-389.2233,51.48227
23,-381.31323,62.732353
24,-202.77202,-88.93815
24,-200.22894,-82.164566
24,-196.74255,-75.369095
24,-192.4027,-68.52339
24,-187.22528,-61.76744
24,-181.21973,-55.271954
24,-174.44884,-49.031403
24,-166.97984,-42.994514
24,-158.86761,-37.15359
24,-150.1809,-31.448048
24,-140.97993,-25.8364
24,-131.31445,-20.300732
24,-121.20925,-14.895978
24,-110.708954,-9.60129
24,-99.87321,-4.3423
24,-88.7336,0.8778366
24,-77.32862,6.0834394
24,-65.69914,11.301711
24,-53.89196,16.57737
24,-41.94468,21.939419
24,-29.889881,27.407839
24,-17.75652,32.99689
24,-5.5668745,38.70753
24,6.6487455,44.557507
24,18.868807,50.550102
25,252.68538,-103.24229
25,256.59393,-107.75733
25,261.32285,-112.00913
25,266.80237,-115.98873
25,272.73425,-120.23562
25,279.06613,-125.00519
25,285.92688,-130.02794
25,293.2797,-135.2632
25,301.11774,-140.64282
25,309.38962,-146.17342
25,318.05368,-151.85138
25,327.08795,-157.64737
25,336.47458,-163.53487
25,346.2275,-169.44551
25,356.3701,-175.29398
25,366.9169,-180.97624
25,377.8458,-186.16934
25,388.95154,-190.32999
25,-400.0,-193.98703
25,-388.65823,-197.11935
25,-377.20367,-199.35596
25,-365.72556,-200.56648
25,-354.321,-200.7479
25,-343.1399,-199.86383
25,-332.25482,-197.97565
26,-115.681526,-184.05737
26,-108.96214,-181.42336
26,-101.599556,-178.51064
26,-93.61577,-175.40211
26,-85.08867,-172.03258
26,-76.06889,-168.40828
26,-66.63881,-164.45422
26,-56.831326,-160.19437
26,-46.681538,-155.64255
26,-36.26158,-150.74606
26,-25.611727,-145.50638
26,-14.762884,-139.93051
26,-3.727905,-134.04823
26,7.4807715,-127.88641
26,18.851421,-121.47532
26,30.377964,-114.91104
26,42.044037,-108.209854
26,53.83073,-101.35975
26,65.717064,-94.34642
26,77.69346,-87.17514
26,89.744736,-79.84047
26,101.85597,-72.336784
26,114.0164,-64.66464
26,126.21757,-56.827023
26,138.4514,-48.82698
27,267.71793,210.58275
27,267.92297,207.69878
27,268.98764,205.3444
27,271.0159,203.6881
27,273.869,202.84343
27,277.38452,202.89513
27,281.7233,203.4476
27,286.8763,204.3767
27,292.74338,205.75357
27,299.2314,207.62474
27,306.23483,210.04886
27,313.63416,213.09602
27,321.33966,216.78325
27,329.30377,221.08331
27,337.5098,225.95126
27,345.9476,231.33548
27,354.51666,237.26399
27,363.18903,243.31715
27,371.8614,249.37032
27,380.53375,255.42348
27,389.20612,261.47668
27,397.87848,267.5299
27,-393.36346,273.52875
27,-384.2184,279.40536
27,-374.73987,285.1352
28,-149.67339,130.35088
28,-138.37914,126.69426
28,-126.83691,122.85521
28,-115.03134,119.00405
28,-102.97882,115.192726
28,-90.67757,111.53376
28,-78.19414,108.14404
28,-65.593605,105.46493
28,-52.940018,103.50281
28,-40.320126,102.27913
28,-27.817873,101.825035
28,-15.477554,102.32214
28,-3.377827,103.78032
28,8.456142,106.13421
28,19.96132,109.3828
28,31.26354,113.42343
28,42.458683,118.11496
28,53.5536,123.39555
28,64.561066,129.20126
28,75.482216,135.47917
28,86.31976,142.17415
28,97.06434,149.24464
28,107.75334,156.61656
28,118.48762,164.19035
28,129.27475,171.91846
29,49.287735,-45.404053
29,56.382183,-40.840103
29,63.19784,-35.393017
29,69.76828,-29.132458
29,76.0913,-22.11532
29,82.16198,-14.397811
29,88.06577,-6.052684
29,94.02558,2.7996194
29,100.159294,12.055269
29,106.54711,21.609623
29,113.211334,31.377697
29,120.093636,41.36524
29,127.156746,51.57129
29,134.42603,61.94281
29,141.8602,72.488
29,149.46791,83.176636
29,157.25934,93.97721
29,165.27383,104.82908
29,173.53456,115.68695
29,181.98512,126.582275
29,190.62596,137.49205
29,199.46783,148.38759
29,208.52158,159.23662
29,217.79752,170.00873
29,227.2578,180.73172
30,272.7073,234.36021
30,281.60617,223.87709
30,290.6673,215.18297
30,299.8972,208.07388
30,309.16327,202.52136
30,318.34467,198.49886
30,327.37735,195.9139
30,336.07358,194.7143
30,344.45486,194.6483
30,352.65604,195.52107
30,360.7559,197.29935
30,368.79675,199.95183
30,376.9085,203.35222
30,385.183,207.38951
30,393.78616,211.89116
30,-397.70944,216.71419
30,-388.19962,221.23027
30,-378.16534,225.3204
30,-367.64627,229.02032
30,-356.6783,232.35219
30,-345.29507,235.3505
30,-333.5279,238.05383
30,-321.40573,240.50034
30,-308.95557,242.72852
30,-296.2026,244.7763
31,14.401098,8.05732
31,10.879204,4.911797
31,8.741741,2.6619315
31,7.4497266,0.4205283
31,7.2006054,-2.1516554
31,8.021862,-4.596062
31,9.892607,-6.3637705
31,12.411767,-7.0067377
31,15.320588,-6.478115
31,18.605133,-4.8875184
31,22.344387,-2.411122
31,26.593254,0.81898004
31,31.325693,4.736196
31,36.559177,9.161864
31,42.304928,13.969168
31,48.50552,19.15875
31,55.14518,24.679396
31,62.195087,30.502495
31,69.62935,36.604183
31,77.39424,43.003036
31,85.46643,49.67957
31,93.830635,56.60712
31,102.46535,63.76745
31,111.354706,71.13885
31,120.48399,78.70079
32,-79.6048,5.2753105
32,-67.75318,-1.7167627
32,-56.223083,-7.0451727
32,-45.086826,-10.818137
32,-34.48285,-13.134837
32,-24.391472,-14.127839
32,-14.75015,-13.872353
32,-5.7561016,-12.225203
32,-0.76346695,-7.629429
32,0.10305614,-2.3902736
32,0.8199536,1.9206158
32,2.3974195,5.855577
32,4.886537,9.732063
32,8.166238,13.708111
32,12.1286745,17.90189
32,16.794289,22.110744
32,22.057953,26.296894
32,27.811405,30.484547
32,34.006805,34.67629
32,40.57732,38.950363
32,47.47812,43.374146
32,54.65885,48.00357
32,62.09007,52.863686
32,69.762634,57.95707
32,77.669716,63.279922
33,205.55042,-84.955154
33,201.84947,-77.77306
33,199.27507,-70.19514
33,197.5129,-62.090565
33,196.45212,-53.47254
33,195.97824,-44.353897
33,196.0146,-34.76019
33,196.58084,-24.752556
33,197.6977,-14.392317
33,199.38197,-3.7390716
33,201.63896,7.154297
33,204.46098,18.243755
33,207.83875,29.48889
33,211.76479,40.848545
33,216.22981,52.285076
33,221.21008,63.772785
33,226.68513,75.28102
33,232.64153,86.77618
33,239.04651,98.23453
33,245.92313,109.58694
33,253.30637,120.74609
33,261.1595,131.70387
33,269.45685,142.43906
33,278.16888,152.93787
33,287.2476,163.21039
34,-374.60355,155.60396
34,-367.9517,151.45029
34,-361.49478,147.07207
34,-354.67627,142.84586
34,-347.14932,139.1044
34,-339.06903,136.10733
34,-330.50656,133.81252
34,-321.4028,131.93808
34,-311.7837,130.49052
34,-301.68286,129.50218
34,-291.12894,128.90675
34,-280.135,128.55719
34,-268.71814,128.25403
34,-256.91052,127.98289
34,-244.7467,127.797005
34,-232.26192,127.76105
34,-219.49104,127.92066
34,-206.46571,128.30272
34,-193.21521,128.92885
34,-179.76814,129.82082
34,-166.15216,130.99777
34,-152.40077,132.49188
34,-138.55864,134.35501
34,-124.65992,136.60896
34,-110.73378,139.26392
35,-37.88609,-257.59665
35,-27.348982,-260.23364
35,-16.748083,-263.4801
35,-5.7380495,-266.80426
35,5.670538,-270.10425
35,17.45857,-273.30533
35,29.60381,-276.35004
35,42.082867,-279.1967
35,54.83765,-282.06683
35,67.83369,-285.0722
35,81.0535,-288.19803
35,94.47564,-291.44815
35,108.079865,-294.82712
35,121.84544,-298.34454
35,135.69495,298.40945
35,149.3929,296.10367
35,162.90944,294.9015
35,176.29309,294.67392
35,189.57939,295.3149
35,202.77335,296.7535
35,215.86633,298.93207
35,228.88922,-298.64117
35,242.1584,-296.08566
35,255.67603,-293.74808
35,269.4136,-291.42337
36,284.92786,-156.74083
36,285.32086,-159.45993
36,286.12662,-162.19765
36,288.65164,-163.02046
36,291.54156,-164.01541
36,294.94153,-165.72937
36,298.8976,-168.16774
36,303.41928,-171.27493
36,308.48938,-174.9971
36,314.0846,-179.2805
36,320.17224,-184.08154
36,326.8884,-189.054
36,334.20813,-194.14832
36,342.07477,-199.35439
36,350.47922,-204.55614
36,359.39844,-209.63385
36,368.81247,-214.3084
36,378.59674,-218.12192
36,388.67252,-221.16762
36,398.9564,-223.31729
36,-392.11713,-225.02155
36,-381.3304,-226.11891
36,-370.2662,-226.71689
36,-358.9902,-226.7579
36,-347.56586,-226.19867
37,26.570072,218.97528
37,22.427883,208.97017
37,19.771439,199.48755
37,18.121866,189.8715
37,17.785357,180.79704
37,18.75154,172.63737
37,20.867542,165.46547
37,23.903559,159.53976
37,27.607126,154.99667
37,31.728825,151.89133
37,36.206715,150.11266
37,41.008728,149.554
37,46.173935,150.07114
37,51.67485,151.57762
37,57.5312,153.95723
37,63.883194,156.99208
37,70.68228,160.64233
37,77.893295,164.85857
37,85.48692,169.59195
37,93.4272,174.8067
37,101.69694,180.45248
37,110.271454,186.49292
37,119.137634,192.87979
37,128.28006,199.57378
37,137.69623,206.52339
38,-236.44897,-161.95396
38,-245.30573,-169.02234
38,-253.01237,-174.44542
38,-260.62286,-178.45653
38,-268.59683,-182.06229
38,-276.95706,-184.78781
38,-285.53452,-186.38153
38,-294.2297,-186.86597
38,-303.0148,-186.33028
38,-311.89343,-184.91385
38,-320.78183,-182.75276
38,-329.75516,-180.03795
38,-339.22144,-177.17143
38,-348.91183,-174.82854
38,-357.83456,-173.91333
38,-365.63324,-174.36198
38,-371.70108,-175.80655
38,-375.66772,-177.79225
38,-377.584,-179.91911
38,-378.14957,-182.4271
38,-377.29694,-184.84727
38,-375.24405,-186.54248
38,-372.28812,-187.45453
38,-368.54767,-187.63414
38,-364.24896,-186.89494
39,145.45624,-54.553547
39,146.37622,-43.26714
39,147.23155,-31.583225
39,148.00816,-19.523119
39,148.82965,-7.120661
39,149.83023,5.5786295
39,151.18709,18.494072
39,153.25,31.371395
39,156.16916,44.027233
39,159.81233,56.55285
39,164.08311,69.00586
39,168.95868,81.36405
39,174.40962,93.61136
39,180.37135,105.774765
39,186.82832,117.82898
39,193.80331,129.70425
39,201.24861,141.42274
39,209.1096,153.01878
39,217.36578,164.48923
39,226.0119,175.80959
39,235.04118,186.95134
39,244.43669,197.8991
39,254.11436,208.7354
39,264.02972,219.48755
39,274.0532,230.32935
40,343.96918,209.60994
40,358.0291,215.4492
40,371.02304,218.21754
40,381.6831,220.62291
40,390.83508,222.71367
40,399.98706,224.80443
40,-393.08536,226.47597
40,-383.72195,227.1691
40,-374.21808,227.07051
40,-364.54697,226.24858
40,-354.54697,224.85423
40,-344.15134,223.05537
40,-333.36664,220.94464
40,-322.2087,218.58908
40,-310.69366,216.05106
40,-298.83615,213.39548
40,-286.6514,210.67715
40,-274.1558,207.92575
40,-261.36243,205.3157
40,-248.29149,202.94348
40,-234.9658,200.8332
40,-221.40726,199.01768
40,-207.64676,197.55629
40,-193.71465,196.49503
40,-179.63884,195.85564
41,-49.545162,-228.75223
41,-40.90415,-231.68573
41,-32.636543,-235.18185
41,-24.099297,-239.04466
41,-15.095971,-243.05167
41,-5.5634613,-246.92189
41,4.463792,-250.6176
41,14.952332,-254.11049
41,25.86986,-257.3868
41,37.18561,-260.45474
41,48.870792,-263.33887
41,60.895744,-266.0861
41,73.20317,-268.90887
41,85.760635,-271.8642
41,98.5488,-274.9649
41,111.55784,-278.24396
41,124.77263,-281.68723
41,138.18254,-285.26663
41,151.78214,-288.942
41,165.56657,-292.67255
41,179.53183,-296.41522
41,193.66875,300.0
41,207.5736,297.1971
41,220.91481,295.51266
41,233.95963,294.87433
42,-72.372536,53.662003
42,-69.74355,43.108177
42,-66.3713,34.370445
42,-62.21208,27.378494
42,-57.28878,22.239622
42,-51.86132,18.471617
42,-46.075844,15.984306
42,-40.1028,14.78172
42,-33.999565,14.780766
42,-27.791613,15.888557
42,-21.438122,17.974064
42,-14.836274,20.836578
42,-7.8956738,24.21464
42,-0.5777075,27.915094
42,7.0753155,31.903126
42,15.02706,36.156624
42,23.269863,40.62708
42,31.766489,45.31523
42,40.475952,50.234337
42,49.3622,55.396183
42,58.4054,60.791897
42,67.59425,66.41111
42,76.902626,72.25775
42,86.314255,78.32005
42,95.818184,84.59247
43,-77.88554,223.04417
43,-75.877884,215.1592
43,-73.05673,207.1755
43,-69.47665,199.18181
43,-64.95858,191.70267
43,-59.519123,184.93465
43,-53.257572,178.87415
43,-50.12444,173.34822
43,-50.31665,169.42528
43,-49.85266,166.40814
43,-48.65418,164.09943
43,-46.763126,162.23898
43,-43.9706,160.88634
43,-40.33385,160.096
43,-35.9501,159.91983
43,-30.88821,160.3344
43,-25.213982,161.32217
