id,x,y
6,-44.092888,82.1383
6,-36.25357,77.79309
6,-28.557423,72.637115
6,-20.945984,66.77139
6,-13.349826,60.29386
6,-5.71021,53.239857
6,2.0019264,45.647278
6,9.80997,37.57578
6,17.76814,29.10612
6,25.903786,20.298738
6,34.232433,11.205255
6,42.80848,1.916085
6,51.649563,-7.5152893
6,60.74102,-17.07143
7,262.49185,-282.09528
7,269.67447,-280.8876
7,276.25885,-280.95935
7,282.682,-282.25003
7,289.0902,-284.23404
7,294.43475,-285.82184
7,298.14188,-287.0524
7,300.47528,-288.33237
7,301.22565,-290.66003
7,301.17145,-293.25952
7,301.11725,-295.859
7,301.06305,-298.4585
7,300.97916,299.35144
7,300.51855,296.79596
7,299.53107,294.3979
7,297.97485,292.32297
7,295.91714,290.74393
7,294.05844,288.9736
7,293.68417,286.43744
7,294.60434,283.7391
7,295.64682,280.09558
7,296.82394,275.4889
7,298.14096,269.99448
7,300.26544,264.29742
7,302.8014,258.56128
8,108.05015,-252.23766
8,115.140884,-250.30614
8,122.207756,-249.57848
8,129.31093,-249.95073
8,136.57083,-251.24683
8,144.0212,-253.3612
8,151.49112,-256.3149
8,158.88283,-260.0374
8,166.08995,-264.41147
8,173.11072,-269.20496
8,179.91986,-274.72598
8,186.34332,-281.07474
8,192.26903,-288.04477
8,197.79163,-294.95627
8,202.88464,298.23343
8,206.4674,292.4604
8,209.20125,287.45535
8,211.74074,281.72052
8,214.49342,275.37662
8,217.6427,268.52664
8,221.09357,261.13528
8,224.79286,253.3057
8,228.82793,245.49655
8,233.40062,238.27692
8,237.89807,230.37386
9,259.5015,-69.72739
9,249.47978,-74.0894
9,241.03078,-79.0816
9,233.95053,-84.70116
9,228.20572,-90.870705
9,223.68254,-97.56494
9,220.2445,-104.74748
9,217.78995,-112.386116
9,216.19267,-120.47545
9,215.3003,-129.02841
9,214.965,-138.04779
9,215.06828,-147.52357
9,215.49347,-157.4429
9,216.14247,-167.78873
9,216.93315,-178.5274
9,217.84631,-189.62671
9,218.96283,-201.0373
9,220.60818,-212.59607
9,222.81425,-224.25159
9,225.43724,-236.06306
9,228.37831,-248.06102
9,231.61072,-260.23407
9,235.2448,-272.49844
9,239.48682,-284.62653
9,244.06195,-296.59808
10,53.289745,70.76832
10,53.32758,63.102936
10,53.050632,54.867367
10,52.793385,46.06776
10,52.90748,36.817627
10,53.536507,27.240692
10,54.57031,17.39475
10,55.90866,7.317025
10,57.61109,-2.933932
10,59.594433,-13.400316
10,61.868645,-24.090014
10,64.464066,-34.9941
10,67.41944,-46.084206
10,70.84209,-57.27131
10,74.69614,-68.556786
10,78.8805,-79.98566
10,83.336815,-91.57442
10,88.05304,-103.30379
10,93.21959,-114.98649
10,98.83913,-126.59046
10,104.86711,-138.12848
10,111.26321,-149.60829
10,117.981384,-161.04398
10,125.02663,-172.4034
10,132.38547,-183.67798
11,9.199187,111.19678
11,9.711695,105.691505
11,9.694934,99.47263
11,9.365409,92.547264
11,8.797749,84.963715
11,8.154598,76.757385
11,7.4432554,67.98461
11,6.826874,58.694588
11,6.492335,48.956566
11,6.6147175,38.83337
11,7.2321587,28.3584
11,8.3598385,17.583744
11,9.941892,6.5245132
11,11.964414,-4.786421
11,14.518645,-16.253305
11,17.674942,-27.784204
11,21.438282,-39.330715
11,25.710945,-50.93509
11,30.458723,-62.58868
11,35.67684,-74.25842
11,41.384842,-85.885895
11,47.58452,-97.42642
11,54.27387,-108.83792
11,61.440716,-120.09173
11,69.04752,-131.19524
12,247.17073,99.2587
12,248.83806,101.96414
12,249.66609,105.49415
12,249.4496,109.55923
12,248.40724,114.229256
12,246.86124,119.65368
12,244.9334,125.811325
12,242.724,132.67293
12,240.28897,140.19342
12,237.61922,148.30804
12,234.80574,156.99168
12,232.00674,166.23053
12,229.32971,175.99413
12,226.86205,186.24171
12,224.68784,196.92526
12,223.25201,207.83904
12,222.54416,217.97829
12,222.10155,225.97346
12,221.96756,231.97305
12,222.24303,236.10478
12,222.93086,238.71643
12,224.44339,240.80157
12,226.86249,241.43544
12,228.4727,239.5158
12,228.77797,236.92249
13,-361.0518,108.62577
13,-363.70474,122.95026
13,-365.88608,137.29541
13,-367.74243,151.71976
13,-369.3223,166.23846
13,-370.87943,180.9059
13,-372.43558,195.71468
13,-373.99066,210.65343
13,-375.5448,225.6903
13,-377.09888,240.7345
13,-378.65295,255.77869
13,-380.20703,270.82288
13,-381.7644,285.70334
13,-383.39337,298.9528
13,-384.56677,-290.32324
13,-384.5283,-277.76736
13,-383.34064,-265.63824
13,-381.06686,-253.96628
13,-377.77014,-242.77783
13,-373.51315,-232.09561
13,-368.35715,-221.94202
13,-362.35907,-212.35167
13,-355.57794,-203.32506
13,-348.06836,-194.86217
13,-339.88113,-186.96487
14,181.20515,-126.49408
14,191.93678,-136.91377
14,202.16339,-147.72202
14,212.1119,-158.79655
14,221.94518,-169.99506
14,231.5042,-181.30148
14,240.69122,-192.64462
14,249.29878,-204.20406
14,257.1977,-216.04057
14,264.39542,-228.0928
14,270.9026,-240.28706
14,276.66104,-252.54303
14,281.6498,-264.80722
14,286.0184,-276.9965
14,289.2663,-288.56833
14,288.6723,-298.89413
14,288.0102,293.25272
14,287.51947,286.39053
14,287.3599,282.35767
14,285.43484,281.0221
14,283.38797,279.4766
14,281.3961,277.8399
14,280.40497,275.4564
14,279.83145,272.92084
14,278.8874,270.50046
15,-261.8491,34.658222
15,-255.15622,23.223969
15,-248.05008,13.616228
15,-240.51004,5.583312
15,-232.56822,-1.0445184
15,-224.03825,-6.756792
15,-214.91524,-11.935658
15,-205.23643,-16.831984
15,-195.09674,-21.641294
15,-184.58748,-26.56062
15,-173.76996,-31.621593
15,-162.74042,-36.93235
15,-151.50848,-42.428772
15,-140.09988,-48.06941
15,-128.55617,-53.83009
15,-116.97933,-59.766045
15,-105.51344,-65.95212
15,-94.27303,-72.37656
15,-83.38005,-78.9963
15,-72.99687,-85.813705
15,-63.260666,-92.89839
15,-54.147564,-100.33159
15,-45.41874,-108.09575
15,-36.87425,-116.17226
15,-28.161308,-124.41532
16,282.60275,-285.48947
16,276.4469,-294.78043
16,270.73615,297.76926
16,264.85684,289.974
16,258.6658,283.80014
16,252.21695,279.1382
16,245.66612,275.95044
16,239.18915,274.1946
16,232.98325,273.80618
16,227.22665,274.69174
16,222.17383,276.73337
16,217.98056,279.8093
16,214.56274,283.8394
16,211.87813,288.74377
16,210.02214,294.22733
16,209.49194,298.63202
16,209.25323,-298.18472
16,209.74695,-295.55695
16,211.15915,-293.39685
16,213.41864,-292.1674
16,216.03542,-292.2012
16,218.75652,-293.39136
16,221.48424,-294.80786
16,224.27115,-296.42593
16,227.18732,-298.80164
17,202.65485,-88.93419
17,196.18015,-101.569016
17,191.28484,-113.85043
17,187.6608,-125.99588
17,185.25534,-137.96196
17,183.98973,-149.73616
17,183.69884,-161.40096
17,184.1646,-173.08253
17,185.21815,-184.86192
17,186.73524,-196.78738
17,188.58278,-208.89781
17,190.54707,-221.24622
17,192.5175,-233.82634
17,194.47614,-246.60657
17,196.42595,-259.53906
17,198.3357,-272.57394
17,200.02982,-284.701
17,201.41667,-294.4025
17,202.7307,297.82968
17,204.7041,289.17706
17,207.11841,280.33557
17,209.86191,271.29926
17,212.90503,262.10446
17,216.19266,252.809
17,219.55225,243.50285
18,223.63927,-189.59065
18,228.76381,-194.81723
18,234.17514,-200.63776
18,240.03775,-206.83725
18,246.29062,-213.40683
18,252.44243,-220.564
18,258.114,-228.3518
18,262.6636,-236.52332
18,266.03226,-244.94614
18,268.5333,-253.70842
18,270.65643,-262.85803
18,272.32635,-272.32803
18,273.56442,-282.05136
18,274.8266,-292.0579
18,276.21173,300.0
18,277.3616,291.12772
18,278.1678,284.27283
18,278.559,279.36844
18,278.6615,276.17664
18,278.70828,273.5771
18,278.90704,270.93735
18,279.6253,267.5646
18,280.6688,263.2358
18,281.94177,258.00165
18,283.3481,251.94086
19,46.284172,145.28493
19,55.212925,145.66446
19,62.675873,147.05327
19,68.74972,149.35051
19,73.54902,152.48817
19,77.24781,156.43744
19,80.20055,161.249
19,82.546646,166.87634
19,84.33842,173.24266
19,85.73853,180.30318
19,86.960434,188.00159
19,88.077576,196.2403
19,89.13133,204.79172
19,89.93905,213.53896
19,91.03671,222.7841
19,92.63176,232.39069
19,95.01252,242.01862
19,97.90606,250.24951
19,100.72088,256.5664
19,103.45623,261.02026
19,106.12689,263.6611
19,108.86986,264.65784
19,111.743965,264.24347
19,114.77284,262.65884
19,117.9136,259.9945
20,236.37932,74.87619
20,225.20233,83.523895
20,213.90504,92.30464
20,202.52187,101.22823
20,190.98291,110.17536
20,179.37149,119.19178
20,168.39752,128.6984
20,158.3748,138.7187
20,149.30579,149.20027
20,141.21997,160.07774
20,134.28787,171.22772
20,128.53183,182.57262
20,123.830376,194.11044
20,120.097694,205.83833
20,117.234436,217.76816
20,115.16344,229.88695
20,113.84315,242.16225
20,113.09496,253.69473
20,112.72783,263.11078
20,112.98576,270.68433
20,114.079865,276.70667
20,115.74375,281.14822
20,117.5786,284.0145
20,119.641594,285.60294
20,122.16681,286.1241
21,-286.23697,-258.8651
21,-282.6513,-253.02602
21,-278.7245,-246.62007
21,-274.44406,-239.6981
21,-269.70984,-232.3853
21,-264.41736,-224.82784
21,-258.55157,-217.10565
21,-252.06169,-209.38313
21,-244.90805,-201.86374
21,-237.10667,-194.6689
21,-228.69592,-187.87212
21,-219.7199,-181.54921
21,-210.22972,-175.77934
21,-200.28937,-170.66133
21,-189.97778,-166.30139
21,-179.41539,-162.92169
21,-168.79169,-160.92146
21,-158.13014,-160.32013
21,-147.23657,-160.43513
21,-136.16853,-161.26866
21,-124.97756,-162.81479
21,-113.664696,-165.00432
21,-102.24062,-167.78688
21,-90.71332,-171.1123
21,-79.08195,-174.92238
22,-262.3151,-179.28223
22,-266.93762,-183.3569
22,-272.0198,-186.14873
22,-277.54526,-187.83377
22,-283.63394,-189.07991
22,-290.11005,-191.01205
22,-296.71655,-193.84898
22,-302.4941,-197.62466
22,-307.05423,-201.99547
22,-310.11606,-205.7117
22,-311.77036,-208.62338
22,-312.1802,-211.16988
22,-311.3408,-213.60222
22,-309.38547,-215.33105
22,-306.4358,-216.3848
22,-302.55286,-216.937
22,-297.80972,-217.1275
22,-292.2591,-217.09119
22,-285.94803,-216.87794
22,-278.9132,-216.56223
22,-271.19717,-216.15608
22,-262.8392,-215.71802
22,-253.88007,-215.32002
22,-244.36337,-215.02985
22,-234.33427,-214.90645
23,-271.31064,-56.043194
23,-268.40796,-54.58582
23,-265.97635,-52.170418
23,-262.78427,-49.308285
23,-258.59335,-46.604855
23,-253.4793,-44.04802
23,-247.51764,-41.647156
23,-240.78166,-39.489834
23,-233.36269,-37.765076
23,-225.35303,-36.574017
23,-216.85255,-36.01037
23,-208.0425,-36.225117
23,-199.02438,-37.09035
23,-189.83217,-38.46142
23,-180.49011,-40.27792
23,-171.05568,-42.5504
23,-161.56361,-45.260727
23,-152.0398,-48.393723
23,-142.49588,-51.935177
23,-132.94196,-55.88059
23,-124.0629,-57.150875
23,-116.688416,-56.1326
23,-109.64403,-55.21438
23,-102.504234,-54.82041
23,-95.14627,-55.040173
24,-153.87436,169.5293
24,-143.49957,171.98444
24,-133.12164,173.31792
24,-122.72375,173.6092
24,-112.5339,172.75194
24,-102.43427,170.94727
24,-92.28442,168.44823
24,-81.84022,165.69386
24,-71.60793,162.10846
24,-61.272167,158.6736
24,-51.36696,156.69177
24,-42.105293,156.13948
24,-33.46333,156.89842
24,-25.353918,158.83955
24,-17.657688,161.82974
24,-10.265711,165.75246
24,-3.070987,170.5112
24,3.9705925,176.04553
24,10.955818,182.27176
24,18.065704,189.03128
24,25.598883,195.99783
24,33.719933,202.71866
24,42.38931,208.54332
24,51.39593,213.15038
24,60.530556,216.42314
25,-338.08365,89.88565
25,-329.36713,85.49176
25,-320.11554,81.14082
25,-310.35513,76.99579
25,-300.1369,73.16499
25,-289.54932,69.65652
25,-278.59406,66.46357
25,-267.26212,63.538113
25,-255.59358,60.802597
25,-243.62994,58.160088
25,-231.41933,55.4935
25,-219.00769,52.70775
25,-206.42384,49.781635
25,-193.68364,46.73083
25,-180.79701,43.58159
25,-167.78098,40.29524
25,-154.68364,36.777023
25,-141.54831,32.965103
25,-128.42995,28.787252
25,-115.34409,24.243576
25,-102.29814,19.344366
25,-89.29824,14.1024
25,-76.3479,8.53433
25,-63.464314,2.6367617
25,-50.671467,-3.6025538
26,-290.14804,220.6135
26,-291.2761,231.54251
26,-292.40414,242.47153
26,-293.5322,253.40054
26,-294.66025,264.32962
26,-295.7883,275.2587
26,-296.91635,286.18777
26,-298.0444,297.11685
26,-298.92496,-294.60983
26,-298.6408,-284.05627
26,-297.20963,-273.7964
26,-294.7138,-263.84647
26,-291.2043,-254.258
26,-286.74805,-245.02333
26,-281.39777,-236.17097
26,-275.21976,-227.71906
26,-268.25925,-219.73831
26,-260.56665,-212.30507
26,-252.20206,-205.52168
26,-243.22452,-199.41412
26,-233.69319,-193.99821
26,-223.67354,-189.31575
26,-213.22343,-185.37564
26,-202.40524,-182.19844
26,-191.2724,-179.78181
27,376.0418,-138.6356
27,373.604,-148.17546
27,372.30914,-157.80807
27,372.20758,-167.31734
27,373.21503,-176.6845
27,373.96744,-186.01076
27,374.38785,-195.69986
27,374.3279,-205.7256
27,373.9081,-216.17174
27,373.28946,-227.02615
27,372.5337,-238.25546
27,371.607,-249.80803
27,370.43182,-261.6179
27,368.9685,-273.63568
27,367.2485,-285.80945
27,365.4785,-298.00842
27,363.764,291.8846
27,362.75433,283.44724
27,361.93646,277.0308
27,361.70166,271.76123
27,361.99237,265.85312
27,362.61005,259.20395
27,363.51935,251.87251
27,364.68942,243.9101
27,366.09412,235.3631
28,-251.8998,-160.96097
28,-253.77684,-158.38223
28,-253.80034,-155.81337
28,-252.4428,-153.45636
28,-250.09898,-151.27432
28,-246.857,-149.12306
28,-242.78468,-146.78555
28,-237.89735,-144.29526
28,-232.2193,-141.73265
28,-225.77863,-139.20796
28,-218.61475,-136.82397
28,-210.77492,-134.63809
28,-202.31136,-132.70662
28,-193.30132,-131.19429
28,-183.85039,-130.29018
28,-174.02242,-130.01732
28,-163.89577,-130.41731
28,-153.5141,-131.47125
28,-142.93967,-133.18848
28,-132.20403,-135.53928
28,-121.329666,-138.48611
28,-110.338585,-141.99536
28,-99.25074,-146.03485
28,-88.066315,-150.5502
28,-76.79298,-155.5008
29,-239.9416,-257.6712
29,-229.79724,-250.35895
29,-219.28485,-243.11072
29,-208.58461,-235.64957
29,-197.70169,-227.99591
29,-186.60023,-220.22523
29,-175.26268,-212.40523
29,-163.64008,-204.67357
29,-151.71611,-197.1338
29,-139.47792,-190.09995
29,-127.00586,-184.00241
29,-114.473206,-179.1037
29,-101.87982,-175.31131
29,-89.24263,-172.5532
29,-76.70847,-170.90228
29,-64.35412,-170.35144
29,-52.130367,-170.77185
29,-39.96358,-172.00508
29,-27.84873,-173.96875
29,-15.782127,-176.58691
29,-3.7587116,-179.7796
29,8.146135,-183.58412
29,19.933487,-187.97824
29,31.701292,-192.8198
29,43.447872,-198.0717
30,364.76022,-245.6466
30,376.1915,-249.86053
30,387.62277,-254.07446
30,399.05405,-258.28842
30,-391.7417,-261.94498
30,-381.0836,-264.25516
30,-370.62543,-265.46338
30,-360.22998,-265.72806
30,-349.64703,-265.1815
30,-338.95972,-263.81595
30,-328.12003,-261.77692
30,-317.10428,-259.2039
30,-305.9546,-256.18762
30,-294.7884,-252.93748
30,-283.5986,-249.81575
30,-272.10526,-246.89847
30,-260.22467,-244.17519
30,-247.98822,-241.73091
30,-235.42996,-239.62233
30,-222.58096,-237.86714
30,-209.46384,-236.42369
30,-196.10736,-235.29552
30,-182.56093,-234.58318
30,-168.88927,-234.39932
30,-155.13487,-234.78096
31,226.21376,-95.24291
31,234.82562,-108.20563
31,243.19101,-121.31829
31,251.56688,-134.44101
31,260.06894,-147.49026
31,268.5768,-160.55217
31,276.978,-173.6954
31,284.91837,-187.00984
31,292.25284,-200.48622
31,298.9648,-214.07878
31,305.0628,-227.73553
31,310.5297,-241.43336
31,315.29922,-255.20387
31,319.43433,-269.0439
31,323.01804,-282.99118
31,326.4658,-296.96176
31,329.65735,290.40698
31,332.34436,279.44452
31,334.95093,268.89227
31,337.5575,258.34003
31,340.16406,247.78778
31,342.77063,237.23553
31,345.3772,226.68329
31,347.98376,216.13104
31,350.59033,205.5788
32,29.341913,207.398
32,25.981691,211.25052
32,23.893116,214.35345
32,22.738298,216.71788
32,22.645523,219.2999
32,23.368073,222.07365
32,24.135593,225.74516
32,24.903715,230.33391
32,25.708872,235.78943
32,26.608547,242.02681
32,27.911858,248.90443
32,29.45969,256.43494
32,31.265423,264.56265
32,33.286205,273.25305
32,35.60485,282.43018
32,38.164215,291.97748
32,40.743973,-300.0
32,44.671127,-293.9993
32,49.09061,-289.44952
32,53.855747,-286.32574
32,58.893425,-284.49957
32,64.17161,-283.83154
32,69.66699,-284.22174
32,75.40223,-285.57593
32,81.41319,-287.80997
33,144.08412,-172.45354
33,154.48358,-173.21161
33,164.42049,-175.12991
33,174.17863,-177.99965
33,183.85815,-181.68065
33,193.35344,-186.1594
33,202.56482,-191.40903
33,211.39961,-197.37633
33,219.69365,-204.01183
33,227.44943,-211.22136
33,234.71552,-218.94237
33,241.507,-227.15024
33,247.8353,-235.82376
33,253.7188,-244.94322
33,259.1789,-254.48901
33,264.2445,-264.44608
33,268.99356,-274.79306
33,273.68097,-285.4759
33,278.37576,-296.40448
33,282.71112,294.43854
33,286.32376,283.92853
33,289.8026,275.15085
33,293.04016,266.19177
33,296.26767,256.68683
33,299.50058,246.68233
34,55.13844,-121.341034
34,69.50054,-128.07939
34,83.23624,-135.45859
34,96.53146,-143.35674
34,109.50964,-151.67133
34,122.19595,-160.36562
34,134.58661,-169.4186
34,146.67036,-178.81122
34,158.33446,-188.57826
34,169.47661,-198.73302
34,179.93073,-209.26868
34,188.52872,-220.07115
34,191.42636,-227.17249
34,193.47705,-232.70901
34,195.49718,-238.61581
34,197.50374,-245.09436
34,199.59436,-252.14389
34,201.88809,-259.704
34,204.46968,-267.67697
34,207.36089,-275.96707
34,210.71681,-283.8866
34,213.81013,-291.76895
34,216.32143,-299.22
34,218.87613,294.24756
34,221.52654,286.21387
35,249.80162,213.02441
35,240.80083,220.87991
35,232.11942,229.27971
35,223.96956,238.20427
35,216.18558,247.3732
35,209.07072,256.7652
35,203.84035,266.28925
35,200.59149,275.32062
35,198.03969,283.4431
35,196.2233,289.75916
35,194.87119,295.02502
35,193.51907,-300.0
35,192.67015,-295.9358
35,191.82133,-293.51605
35,190.65248,-291.19528
35,189.5751,-288.829
35,188.49493,-286.46457
35,187.55627,-284.04022
35,186.78566,-281.55783
35,186.35114,-278.99896
35,186.56538,-276.41693
35,187.6677,-274.08163
35,189.70122,-272.5051
35,192.27798,-272.12305
35,195.1241,-272.9537
36,64.72219,-113.526566
36,63.45413,-118.764114
36,63.20281,-123.86013
36,63.999542,-129.0477
36,65.799614,-134.42212
36,68.39898,-140.17917
36,71.64051,-146.41699
36,75.460594,-153.11775
36,79.78142,-160.27731
36,84.52289,-167.89508
36,89.58024,-175.98831
36,94.890274,-184.54306
36,100.30774,-193.58328
36,105.7071,-203.11676
36,111.019394,-213.12338
36,116.19466,-223.57338
36,121.3522,-234.37036
36,126.89569,-245.23265
36,132.78247,-256.12067
36,138.92673,-266.98123
36,145.27045,-277.3473
36,151.62505,-286.45212
36,158.11047,-295.93436
36,164.75513,295.1067
36,171.1637,285.0996
37,18.919542,-120.552826
37,12.883864,-110.21774
37,6.9722595,-101.90584
37,1.2867175,-95.48122
37,-4.0068474,-90.8252
37,-8.628767,-87.731636
37,-12.14516,-85.772995
37,-14.550612,-84.468346
37,-16.876514,-83.30709
37,-19.202217,-82.14512
37,-21.540817,-81.008934
37,-23.871391,-79.857735
37,-25.987154,-78.357
37,-27.621454,-76.3454
37,-28.474567,-73.90732
37,-28.17943,-71.349045
37,-26.66847,-69.26633
37,-24.320198,-68.19285
37,-21.482403,-68.25301
37,-18.171875,-69.324135
37,-14.336458,-71.26223
37,-9.956616,-73.94836
37,-5.0162215,-77.26461
37,0.39492762,-81.189316
37,6.2252493,-85.65673
38,181.37737,-265.9636
38,187.9705,-262.70038
38,194.45963,-260.91187
38,201.03125,-260.39026
38,207.75851,-260.98834
38,214.5242,-262.66745
38,221.06071,-265.4366
38,226.71501,-269.203
38,231.36714,-273.85458
38,235.01422,-279.2871
38,237.49736,-285.19165
38,239.35551,-291.6498
38,241.14964,-298.40738
38,242.75662,295.60065
38,243.93129,291.22324
38,244.76761,288.3674
38,245.6909,285.93814
38,246.69669,283.49066
38,247.75148,280.99454
38,248.91508,277.84024
38,250.33156,273.78094
38,252.0299,268.87146
38,254.08388,263.19006
38,256.37524,256.73935
38,258.7794,249.54916
39,-93.31414,-290.39322
39,-98.9407,-292.17767
39,-103.3232,-292.87854
39,-106.355774,-292.75906
39,-108.736725,-291.75885
39,-110.41947,-289.80997
39,-110.97687,-287.249
39,-110.372986,-284.32205
39,-108.62963,-281.208
39,-105.79862,-278.0035
39,-101.9378,-274.8806
39,-97.1107,-272.02863
39,-91.3958,-269.5062
39,-84.8814,-267.41397
39,-77.75059,-266.0421
39,-70.13742,-265.50342
39,-62.036877,-265.65384
39,-53.41215,-266.27252
39,-44.266426,-267.21332
39,-34.65719,-268.50723
39,-24.694433,-270.29364
39,-14.445629,-272.60147
39,-3.975693,-275.43887
39,6.658143,-278.79755
39,17.425095,-282.65982
40,133.84409,-91.765526
40,120.93802,-93.260826
40,109.77636,-95.50091
40,98.8882,-98.42276
40,88.52979,-102.22543
40,79.38268,-106.76566
40,72.15015,-110.983444
40,66.75099,-114.8213
40,63.02974,-118.44813
40,60.83417,-122.02198
40,60.030758,-125.64239
40,60.395935,-129.57195
40,61.66939,-134.03737
40,63.561676,-139.19684
40,65.96939,-145.02858
40,68.88304,-151.45403
40,72.41842,-158.29889
40,76.68826,-165.32831
40,81.67931,-172.47093
40,87.32621,-179.73526
40,93.51623,-187.18758
40,100.12477,-194.90228
40,107.05908,-202.9085
40,114.28015,-211.1918
40,121.74073,-219.75578
41,-211.59036,63.51448
41,-214.43991,66.76063
41,-215.78366,69.80986
41,-215.76265,72.795265
41,-214.49362,75.54347
41,-212.0834,77.91302
41,-208.65938,79.78808
41,-204.32375,81.11421
41,-199.14798,81.95221
41,-193.17972,82.42928
41,-186.50923,82.528145
41,-179.29692,82.18146
41,-171.64417,81.55163
41,-163.56398,80.77459
41,-155.0664,79.8381
41,-146.15602,78.767975
41,-136.83804,77.61272
41,-127.12717,76.39103
41,-117.05414,75.04506
41,-106.64652,73.546616
41,-95.9315,71.88701
41,-84.93778,70.05625
41,-73.730965,67.94375
41,-62.385384,65.44385
41,-50.93043,62.561237
42,178.84174,45.08862
42,171.8651,40.951176
42,165.59282,35.88737
42,160.00298,29.967213
42,155.07812,23.264458
42,150.63788,15.832035
42,146.72124,7.73717
42,143.4516,-0.93266106
42,140.85855,-10.108643
42,138.88367,-19.751799
42,137.50525,-29.816244
42,136.69106,-40.26386
42,136.39264,-51.06642
42,136.57625,-62.193382
42,137.25462,-73.598854
42,138.45694,-85.227745
42,140.13219,-97.06907
42,142.30579,-109.06478
42,145.114,-121.07492
42,148.63539,-132.97653
42,152.80879,-144.78284
42,157.55652,-156.52629
42,162.83868,-168.20352
42,168.61134,-179.8198
42,176.45969,-188.74864
43,128.53233,-256.26346
43,136.24873,-270.13583
